"","EntryPublished","the_day","year","month","video_ID","posted_on_YT","channel name","yt_long_ID","EntryTitle","EntryURL","keyword","region","RSS"
"1309","April 17, 2023 at 04:19PM","2023-04-17",2023,4,"L4UphqBHxOQ","2023-04-18T05:37:40Z","First Coast News","UCJCdiZtw9zStiR3xgnp7qlg","Gov. Ron DeSantis news conference in Lake Buena Vista - YouTube","https://www.youtube.com/watch?v=L4UphqBHxOQ","gender ideology","all regions",8717893479030415360
"1310","November 01, 2023 at 04:28PM","2023-11-01",2023,11,"L52TwiAgJCA","2023-11-01T20:16:28Z","WHAS11","UCTvZcgH_rsvaGuZ8mU5jpnA","Kentucky ACLU appealing the U.S. Supreme Court to block ban on transgender youth care","https://www.youtube.com/watch?v=L52TwiAgJCA","transgender","all regions",1916116072231156224
"1311","November 02, 2023 at 02:10PM","2023-11-02",2023,11,"L52TwiAgJCA","2023-11-01T20:16:28Z","WHAS11","UCTvZcgH_rsvaGuZ8mU5jpnA","Kentucky ACLU appealing the U.S. Supreme Court to block ban on transgender youth care","https://www.youtube.com/watch?v=L52TwiAgJCA","transgender","USA",11193014132467406848
"1312","May 23, 2023 at 09:10AM","2023-05-23",2023,5,"l5MxeeQfsgw","2023-05-23T13:10:12Z","FOX 4 Dallas-Fort Worth","UCruQg25yVBppUWjza8AlyZA","Texas Senate expected to pass 'Don't Say Gay' bill - YouTube","https://www.youtube.com/watch?v=l5MxeeQfsgw","gender identity","USA",4028362110021709824
"1313","October 10, 2023 at 12:11PM","2023-10-10",2023,10,"l7Qy4-YdinY","2023-10-10T03:51:45Z","KTALnews","UCK_xVrQQGeqrN-BH8j1I4Jw","Kermit Poling creates symphony honoring Shreveport martyrs - YouTube","https://www.youtube.com/watch?v=l7Qy4-YdinY","gender confusion","all regions",15648170854463737856
"1314","September 26, 2023 at 04:06PM","2023-09-26",2023,9,"L8RycyHkTdg","2023-09-26T20:01:36Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Gov. Glenn Youngkin praises Virginia Beach School Board transgender policy lawsuit","https://www.youtube.com/watch?v=L8RycyHkTdg","transgender","USA",11193014132467406848
"1315","September 26, 2023 at 05:05PM","2023-09-26",2023,9,"L8RycyHkTdg","2023-09-26T20:01:36Z","13News Now","UCODc8Pa-_WUMaVRp9dvmNmw","Gov. Glenn Youngkin praises Virginia Beach School Board transgender policy lawsuit","https://www.youtube.com/watch?v=L8RycyHkTdg","transgender","all regions",1916116072231156224
"1316","May 06, 2023 at 09:53AM","2023-05-06",2023,5,"l98cosYnbbU","2023-05-06T13:52:24Z","The Christian Institute","UCeEPehSV8K34BL4PFzcTHkA","Clinic told to disclose Mermaids' emails - YouTube","https://www.youtube.com/watch?v=l98cosYnbbU","gender identity","USA",4028362110021709824
"1317","October 03, 2023 at 10:43AM","2023-10-03",2023,10,"lAK4Vgy6og8","2023-10-03T14:42:29Z","JoyNews","UChd1DEecCRlxaa0-hvPACCw","OccupyBoG Demo: We will not leave until the Governor receives our petition - YouTube","https://www.youtube.com/watch?v=lAK4Vgy6og8","gender confusion","all regions",15648170854463737856
"1318","July 21, 2023 at 10:59PM","2023-07-21",2023,7,"lbb2rpYOlWI","2023-07-21T19:55:20Z","NBC4 Washington","UC1VKVKhJLc7PjdPPVxTDk0Q","New Commanders owner Josh Harris says he aims to win championships | NBC4 Washington","https://www.youtube.com/watch?v=lbb2rpYOlWI","gender identity","USA",4028362110021709824
"1319","September 05, 2023 at 11:43AM","2023-09-05",2023,9,"lbY0mbtUlUU","2023-09-04T22:18:06Z","KRIS 6 News","UCvM_k1scQ1YU50HiQc-4xyg","Texas trans law - YouTube","https://www.youtube.com/watch?v=lbY0mbtUlUU","transgender","USA",11193014132467406848
"1320","December 21, 2023 at 12:51PM","2023-12-21",2023,12,"lCu9ksGza3U","2023-12-21T17:30:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Paul Gosar Spars With Dem Witness About Inclusion Of Transgender Athletes In Women's Sports","https://www.youtube.com/watch?v=lCu9ksGza3U","transgender","USA",11193014132467406848
"1321","December 21, 2023 at 03:35PM","2023-12-21",2023,12,"lCu9ksGza3U","2023-12-21T17:30:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Paul Gosar Spars With Dem Witness About Inclusion Of Transgender Athletes In Women's Sports","https://www.youtube.com/watch?v=lCu9ksGza3U","transgender","all regions",1916116072231156224
"1322","September 24, 2023 at 05:46PM","2023-09-24",2023,9,"LdFQhldNKvQ","2023-09-24T21:22:31Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Those men are cheats and liars!' | Edwina Currie discusses transgender rights and women's sports","https://www.youtube.com/watch?v=LdFQhldNKvQ","transgender","all regions",1916116072231156224
"1323","September 18, 2023 at 08:24AM","2023-09-18",2023,9,"LDM1Ze12zIA","2023-09-18T12:00:08Z","Arizona’s Family (3TV / CBS 5) ","UCIrgpHvUm1FMtv-C1xwkJtw","On Your Side Podcast: Avoiding the Most Common Adoption Scams - YouTube","https://www.youtube.com/watch?v=LDM1Ze12zIA","gender confusion","all regions",15648170854463737856
"1324","July 28, 2023 at 10:03AM","2023-07-28",2023,7,"lDuIzXB850I","2023-07-27T16:19:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Becca Balint Speaks To Mother Of Transgender Child Who Has Experienced 'Hateful' Attacks","https://www.youtube.com/watch?v=lDuIzXB850I","transgender","all regions",1916116072231156224
"1325","July 27, 2023 at 01:46PM","2023-07-27",2023,7,"lDuIzXB850I","2023-07-27T16:19:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Becca Balint Speaks To Mother Of Transgender Child Who Has Experienced 'Hateful' Attacks","https://www.youtube.com/watch?v=lDuIzXB850I","transgender","USA",11193014132467406848
"1326","June 04, 2023 at 12:40AM","2023-06-04",2023,6,"leavfK_u2_g","2023-06-03T22:30:05Z","South Florida PBS","UCyhPKRdzGskJekibUnJiZyQ","Voices of PRIDE: Transgender Community l Your South Florida - YouTube","https://www.youtube.com/watch?v=leavfK_u2_g","transgender","USA",11193014132467406848
"1327","June 04, 2023 at 12:40AM","2023-06-04",2023,6,"leavfK_u2_g","2023-06-03T22:30:05Z","South Florida PBS","UCyhPKRdzGskJekibUnJiZyQ","Voices of PRIDE: Transgender Community l Your South Florida - YouTube","https://www.youtube.com/watch?v=leavfK_u2_g","transgender","all regions",1916116072231156224
"1328","September 27, 2023 at 03:27PM","2023-09-27",2023,9,"LeCAeKTLB8Y","2023-09-27T15:45:41Z","CBN News","UCYI_ychRnL7sJrG6PUSBpQA","Forced Abortion Referrals | News on The 700 Club - September 27, 2023 - YouTube","https://www.youtube.com/watch?v=LeCAeKTLB8Y","gender confusion","all regions",15648170854463737856
"1329","October 06, 2023 at 02:55PM","2023-10-06",2023,10,"LEG5FyQAIZk","2023-10-06T15:51:06Z","Citizen TV Kenya","UChBQgieUidXV1CmDxSdRm3g","How El-Nino rains will enhance seasonal crop production (Part 1) - YouTube","https://www.youtube.com/watch?v=LEG5FyQAIZk","gender confusion","all regions",15648170854463737856
"1330","August 17, 2023 at 07:01PM","2023-08-17",2023,8,"ler_aakuxS4","2023-08-17T21:36:42Z","FOX 5 Atlanta","UCjHWv2DU5-HLpogAAr386DQ","Transgender women barred from chess league | FOX 5 News - YouTube","https://www.youtube.com/watch?v=ler_aakuxS4","transgender","USA",11193014132467406848
"1331","August 18, 2023 at 01:21AM","2023-08-18",2023,8,"ler_aakuxS4","2023-08-17T21:36:42Z","FOX 5 Atlanta","UCjHWv2DU5-HLpogAAr386DQ","Transgender women barred from chess league | FOX 5 News - YouTube","https://www.youtube.com/watch?v=ler_aakuxS4","transgender","all regions",1916116072231156224
"1332","September 08, 2023 at 12:54PM","2023-09-08",2023,9,"LFDz09es7hw","2023-09-08T11:45:02Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","""We Have A Biological Sex!"" Dr David Bull and Sam Dowler Debate Children ... - YouTube","https://www.youtube.com/watch?v=LFDz09es7hw","biological sex","USA",16843718063138846720
"1333","September 08, 2023 at 11:35AM","2023-09-08",2023,9,"LFDz09es7hw","2023-09-08T11:45:02Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","""We Have A Biological Sex!"" Dr David Bull and Sam Dowler Debate Children ... - YouTube","https://www.youtube.com/watch?v=LFDz09es7hw","biological sex","all regions",17630397442231169024
"1334","October 30, 2023 at 05:07PM","2023-10-30",2023,10,"lHBobaZRFSc","2023-10-30T21:00:20Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","UK EXCLUSIVE Interview With Candace Owens on Royals, Gender Ideology, Disney, and Migrants","https://www.youtube.com/watch?v=lHBobaZRFSc","gender ideology","all regions",8717893479030415360
"1335","July 23, 2023 at 03:21AM","2023-07-23",2023,7,"li2Rcg2jlm0","2023-07-22T17:00:23Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","VP Harris says FL officials trying to 'replace history with lies' with new Black history standards","https://www.youtube.com/watch?v=li2Rcg2jlm0","gender identity","all regions",14792114867614312448
"1336","November 12, 2023 at 06:03AM","2023-11-12",2023,11,"LI5yzPotO54","2023-11-12T11:00:14Z","spiked","UCRK4_2FGAAmajCaB8ZefJHw","The truth about 'trans conversion therapy' - YouTube","https://www.youtube.com/watch?v=LI5yzPotO54","gender ideology","all regions",8717893479030415360
"1337","October 29, 2023 at 07:35AM","2023-10-29",2023,10,"lk-uilsg95k","2023-10-28T20:00:23Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","William and Kate warned not to come to US to protect 'mystery factor' for Americans | Candace Owens","https://www.youtube.com/watch?v=lk-uilsg95k","gender ideology","all regions",8717893479030415360
"1338","November 01, 2023 at 03:47PM","2023-11-01",2023,11,"LKHg0rjAga0","2023-11-01T12:56:00Z","The Scottish Sun","UCGsWuDobZsVhzuotDmyxmYg","We may never know if Nicola Sturgeon just wanted 'to be different from Boris' as messages deleted","https://www.youtube.com/watch?v=LKHg0rjAga0","gender ideology","all regions",8717893479030415360
"1339","September 12, 2023 at 07:38PM","2023-09-12",2023,9,"LKhmGb18zDg","2023-09-12T23:12:59Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Rita Panahi investigates the troubled life of transgender icon Jazz Jennings - YouTube","https://www.youtube.com/watch?v=LKhmGb18zDg","gender ideology","all regions",8717893479030415360
"1340","October 13, 2023 at 04:53PM","2023-10-13",2023,10,"LkTvzPQYcc8","2023-10-13T11:31:58Z","WISN 12 News","UC8Tm7Xuz8QekHzjsDxgFNnw","Wisconsin Assembly approves transgender sports restrictions, gender-affirming surgery ban","https://www.youtube.com/watch?v=LkTvzPQYcc8","gender identity","all regions",14792114867614312448
"1341","October 13, 2023 at 04:53PM","2023-10-13",2023,10,"LkTvzPQYcc8","2023-10-13T11:31:58Z","WISN 12 News","UC8Tm7Xuz8QekHzjsDxgFNnw","Wisconsin Assembly approves transgender sports restrictions, gender-affirming surgery ban","https://www.youtube.com/watch?v=LkTvzPQYcc8","gender identity","USA",4028362110021709824
"1342","December 24, 2023 at 07:56PM","2023-12-24",2023,12,"Lm_iDoDqXIk","2023-12-25T00:37:12Z","ABC15 Arizona","UCIVk1L1-JmpdiGuZcVjImtA","New Gilbert Methodist church launches Christmas Eve after denominational schism","https://www.youtube.com/watch?v=Lm_iDoDqXIk","gender identity","all regions",14792114867614312448
"1343","November 15, 2023 at 01:48PM","2023-11-15",2023,11,"lM4amuGcWeI","2023-11-14T21:03:51Z","Inside Edition","UC9k-yiEpRHMNVOnOi_aQK8w","School Board Says 'Oklahoma' Can Move Forward With Transgender Lead - YouTube","https://www.youtube.com/watch?v=lM4amuGcWeI","transgender","all regions",1916116072231156224
"1344","September 15, 2023 at 07:37AM","2023-09-15",2023,9,"lMnRGACyQjc","2023-09-15T05:19:35Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","School district in Roseville approves gender notification policy - YouTube","https://www.youtube.com/watch?v=lMnRGACyQjc","biological sex","all regions",17630397442231169024
"1345","September 15, 2023 at 11:09AM","2023-09-15",2023,9,"lMnRGACyQjc","2023-09-15T05:19:35Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","School district in Roseville approves gender notification policy - YouTube","https://www.youtube.com/watch?v=lMnRGACyQjc","biological sex","USA",16843718063138846720
"1346","April 14, 2023 at 12:00AM","2023-04-14",2023,4,"LnmeswvzL1w","2023-04-14T03:46:23Z","11Alive","UCzF4Ryn8TKn64md77gS5Q5Q","LGBTQ+ Southern Survey shows more discrimination among people of color, transgender ...","https://www.youtube.com/watch?v=LnmeswvzL1w","transgender","USA",11193014132467406848
"1347","June 24, 2023 at 05:55PM","2023-06-24",2023,6,"Lnr2uLf0BSc","2023-06-24T12:15:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Nikki Haley Calls For Ban On Transgender Athletes In Women's Sports - YouTube","https://www.youtube.com/watch?v=Lnr2uLf0BSc","transgender","all regions",1916116072231156224
"1348","June 24, 2023 at 05:55PM","2023-06-24",2023,6,"Lnr2uLf0BSc","2023-06-24T12:15:04Z","Forbes Breaking News","UCg40OxZ1GYh3u3jBntB6DLg","Nikki Haley Calls For Ban On Transgender Athletes In Women's Sports - YouTube","https://www.youtube.com/watch?v=Lnr2uLf0BSc","transgender","USA",11193014132467406848
"1349","October 19, 2023 at 08:25PM","2023-10-19",2023,10,"LO6y0jcqXi0","2023-10-19T23:51:50Z","CBS LA","UCkH1uDkyuO9sVjSqdqBygOg","New developments in Chino Valley's gender identity notification policy - YouTube","https://www.youtube.com/watch?v=LO6y0jcqXi0","gender identity","all regions",14792114867614312448
"1350","October 19, 2023 at 07:54PM","2023-10-19",2023,10,"LO6y0jcqXi0","2023-10-19T23:51:50Z","CBS LA","UCkH1uDkyuO9sVjSqdqBygOg","New developments in Chino Valley's gender identity notification policy - YouTube","https://www.youtube.com/watch?v=LO6y0jcqXi0","gender identity","USA",4028362110021709824
"1351","September 21, 2023 at 12:31AM","2023-09-21",2023,9,"Lo8W-YWeA6s","2023-09-21T03:45:23Z","CityNews","UCVKAcQQCO8vv87Gk62SutAg","Winnipeggers protest 'gender ideology' in schools - YouTube","https://www.youtube.com/watch?v=Lo8W-YWeA6s","gender ideology","all regions",8717893479030415360
"1352","September 21, 2023 at 07:31AM","2023-09-21",2023,9,"Lo8W-YWeA6s","2023-09-21T03:45:23Z","CityNews","UCVKAcQQCO8vv87Gk62SutAg","Winnipeggers protest 'gender ideology' in schools - YouTube","https://www.youtube.com/watch?v=Lo8W-YWeA6s","gender identity","USA",4028362110021709824
"1353","December 15, 2023 at 11:37AM","2023-12-15",2023,12,"LoFGdDCjJZo","2023-12-15T16:24:32Z","KTVQ News","UCN2IWwjVxh4vOnMbnjiM8Hw","West High West Winds Choir on Montana This Morning - YouTube","https://www.youtube.com/watch?v=LoFGdDCjJZo","gender confusion","all regions",15648170854463737856
"1354","September 02, 2023 at 07:04PM","2023-09-02",2023,9,"lowkUBr7aec","2023-09-02T06:21:55Z","Aaj TV Official","UCgBAPAcLsh_MAPvJprIz89w","Transgenders protest against increase in electricity bills in Rawalpindi - Aaj News","https://www.youtube.com/watch?v=lowkUBr7aec","transgender","all regions",1916116072231156224
"1355","September 07, 2023 at 10:20PM","2023-09-07",2023,9,"LqBqVeO0PsE","2023-09-07T18:00:21Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Gender change ban in schools? | 'Educate them don't indoctrinate them!' says Martin Daubney","https://www.youtube.com/watch?v=LqBqVeO0PsE","gender ideology","all regions",8717893479030415360
"1356","April 22, 2023 at 07:05AM","2023-04-22",2023,4,"lQnqh6AIlY4","2023-04-22T11:04:45Z","The Christian Institute","UCeEPehSV8K34BL4PFzcTHkA","PM backs biological sex - YouTube","https://www.youtube.com/watch?v=lQnqh6AIlY4","biological sex","USA",16843718063138846720
"1357","April 22, 2023 at 07:05AM","2023-04-22",2023,4,"lQnqh6AIlY4","2023-04-22T11:04:45Z","The Christian Institute","UCeEPehSV8K34BL4PFzcTHkA","PM backs biological sex - YouTube","https://www.youtube.com/watch?v=lQnqh6AIlY4","biological sex","all regions",17630397442231169024
"1358","July 23, 2023 at 02:54PM","2023-07-23",2023,7,"lrkQDA9eMn4","2023-07-23T16:48:27Z","Face the Nation","UC2x_qNZXKDxNP1j4jvHATRQ","Face The Nation: Christie, Murphy, Bowers - YouTube","https://www.youtube.com/watch?v=lrkQDA9eMn4","gender identity","USA",4028362110021709824
"1359","June 12, 2023 at 03:28AM","2023-06-12",2023,6,"lrWRnL25K6M","2023-06-11T19:04:48Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Sarah Phillimore: 'The police are acting effectively as a private militia for a particular ideology'","https://www.youtube.com/watch?v=lrWRnL25K6M","gender ideology","all regions",8717893479030415360
"1360","July 10, 2023 at 09:21PM","2023-07-10",2023,7,"LS4QReLL3uE","2023-07-10T10:26:45Z","SHOWSHA","UCLnuTrdp3MBzo9ZPig5szbQ","Rikkie Valerie Kollé Scripts History, Becomes First-Ever Transgender Woman To Win Miss ...","https://www.youtube.com/watch?v=LS4QReLL3uE","transgender","all regions",1916116072231156224
"1361","July 10, 2023 at 03:32PM","2023-07-10",2023,7,"lsw3pdpxf64","2023-07-10T07:06:00Z","The Telegraph","UCPgLNge0xqQHWM5B5EFH9Cg","Trans activist tells crowd to punch TERFs 'in the f------ face' - YouTube","https://www.youtube.com/watch?v=lsw3pdpxf64","transgenderism","all regions",15658552694435684352
"1362","December 07, 2023 at 01:39AM","2023-12-07",2023,12,"LsZ0i0Kqrc0","2023-12-06T23:30:02Z","KARE 11","UC1JAwKeDUjN2orv5t7LWODQ","We have a right to life': Community mourns transgender woman shot, killed - YouTube","https://www.youtube.com/watch?v=LsZ0i0Kqrc0","transgender","USA",11193014132467406848
"1363","December 07, 2023 at 01:39AM","2023-12-07",2023,12,"LsZ0i0Kqrc0","2023-12-06T23:30:02Z","KARE 11","UC1JAwKeDUjN2orv5t7LWODQ","We have a right to life': Community mourns transgender woman shot, killed - YouTube","https://www.youtube.com/watch?v=LsZ0i0Kqrc0","transgender","all regions",1916116072231156224
"1364","November 20, 2023 at 02:44PM","2023-11-20",2023,11,"LTD9limsKXg","2023-11-20T17:02:47Z","CBS 8 San Diego","UCMscWako8oDvpdF4pppku-g","Transgender Day of Remembrance 2023 - YouTube","https://www.youtube.com/watch?v=LTD9limsKXg","transgender","all regions",1916116072231156224
"1365","November 20, 2023 at 02:44PM","2023-11-20",2023,11,"LTD9limsKXg","2023-11-20T17:02:47Z","CBS 8 San Diego","UCMscWako8oDvpdF4pppku-g","Transgender Day of Remembrance 2023 - YouTube","https://www.youtube.com/watch?v=LTD9limsKXg","transgender","USA",11193014132467406848
"1366","July 29, 2023 at 09:10AM","2023-07-29",2023,7,"ltWJT6tug2o","2023-07-29T12:34:47Z","FOX Carolina News","UCEm0gdukLIfI9P-LzLy2DIQ","Parents should have the final say': RFK Jr. on LGBTQ Issues and What's Taught in Schools","https://www.youtube.com/watch?v=ltWJT6tug2o","gender identity","all regions",14792114867614312448
"1367","March 25, 2023 at 03:11PM","2023-03-25",2023,3,"lV5DsXgDX0c","2023-03-24T16:44:35Z","TEDx Talks","UCsT0YIqwnpJCM-mx7-gSA4Q","Equality in Gender | Vanes Lin Ying Yan, Natalia del Rio & Eleanor Doige - YouTube","https://www.youtube.com/watch?v=lV5DsXgDX0c","gender identity","USA",4028362110021709824
"1368","August 21, 2023 at 04:44PM","2023-08-21",2023,8,"LvYW5FMH6Ww","2023-08-21T20:42:06Z","National Center for Public Policy Research","UCFrgtYxKOBuDqXavBuK0FFA","Whitley Yates: We're Confusing Kids By Conflating Imagination With Gender Ideology","https://www.youtube.com/watch?v=LvYW5FMH6Ww","gender ideology","all regions",8717893479030415360
"1369","November 02, 2023 at 08:40AM","2023-11-02",2023,11,"lX-1jwGgGsM","2023-11-01T19:15:02Z","TheDC Shorts","UCfDdlNLRVb1h3_7Xh-WhL3w","Transgender Gets 'Misgendered' Over And Over - YouTube","https://www.youtube.com/watch?v=lX-1jwGgGsM","gender ideology","all regions",8717893479030415360
"1370","November 15, 2023 at 06:58PM","2023-11-15",2023,11,"LyMvUOQSJaw","2023-11-15T17:30:17Z","Newstalk","UCyQkMUy1w7X7pZEqq2j-1CQ","Transgender rights poll reveals Ireland's thoughts on issue that divides opinion | Newstalk","https://www.youtube.com/watch?v=LyMvUOQSJaw","transgender","all regions",1916116072231156224
"1371","November 15, 2023 at 12:40PM","2023-11-15",2023,11,"LyMvUOQSJaw","2023-11-15T17:30:17Z","Newstalk","UCyQkMUy1w7X7pZEqq2j-1CQ","Transgender rights poll reveals Ireland's thoughts on issue that divides opinion | Newstalk","https://www.youtube.com/watch?v=LyMvUOQSJaw","biological sex","all regions",17630397442231169024
